userId,movieId,rating,timestamp
6891,14,3,834788016
6892,1,3,834787757
6893,2,4,834788227
6894,3,4,834787906
6895,4,5,834788094
6896,5,3,834788227
6897,6,3,834787967
6898,7,5,834787826
6899,8,3,834788016
6900,9,3,834788227
6901,10,4,834787757
6902,12,4,834787757
6903,13,5,834787826
6904,14,3,834787678
6905,1,3,834787677
6906,2,5,834788146
6907,3,4,834788227
6908,4,5,834787967
6909,5,3,834788146
6910,6,4,834787826
6911,7,3,834788146
6912,8,5,834788146
6913,9,5,834787967
6914,10,5,834787677
6915,12,5,834787617
6916,13,3,834787617
6917,14,5,834787906
6918,1,5,834787757
6919,2,3,1496205717
6920,3,3,1496209354
6921,4,3,1496205312
6922,5,2,1496208714
6923,6,3.5,1496205843
6924,7,3,1496206707
6925,8,4,1496208166
6926,9,4.5,1496206696
6927,10,4.5,1496206564
6928,12,1,1496210197
6929,13,4,1496205263
6930,14,3,1496209510
6931,1,4,1496205334
6932,2,3.5,1496208604
6933,3,2,1496205249
6934,4,3,1496209349
6935,5,2,1496205806
6936,6,2,1496206083
6937,7,4,1496205519
6938,8,4,1496209401
6939,9,2.5,1496205502
6940,10,3,1496205253
6941,12,2,1496205353
6942,13,2.5,1496206783
6943,14,1.5,1496209799
6944,1,3.5,1496209715
6945,2,4,1496205246
6946,3,2.5,1496208487
6947,4,4,1496205180
6948,5,2.5,1496206299
6949,6,3,1496205630
6950,7,2.5,1496212183
6951,8,2,1496206799
6952,9,3.5,1496208479
6953,10,2,1496206774
6954,12,3,1496205184
6955,13,2,1496209861
6956,14,3.5,1496205857
6957,1,2.5,1496205903
6958,2,2,1496205268
6959,3,5,1496205029
6960,4,2.5,1496207359
6961,5,3,1496209899
6962,6,4,1496206137
6963,7,1,1496205424
6964,8,3.5,1496209586
6965,9,2.5,1496205342
6966,10,3,1496209904
6967,12,3.5,1496210466
6968,13,1.5,1496210247
6969,14,3.5,1496210522
6970,1,0.5,1496211868
6971,2,3,1496212057
6972,3,3,1496205679
6973,4,4,1496209895
6974,5,3,1496205864
6975,6,4,1496205049
6976,7,2,1496212004
6977,8,2,1496205418
6978,9,2,1496206727
6979,10,2,1496212058
6980,12,3,1496205365
6981,13,2,1496205057
6982,14,3,1496210188
6983,1,3.5,1496205576
6984,2,3,1496209397
6985,3,3,1496206868
6986,4,3.5,1496205491
6987,5,3.5,1496206831
6988,6,4,1496206531
6989,7,4,1496205318
6990,8,3,1496206658
6991,9,3,1496212048
6992,10,3,1496205564
6993,12,3,1496210576
6994,13,4.5,1496206497
6995,14,3.5,1496205592
6996,1,3,1496206910
6997,2,2.5,1496206808
6998,3,5,1496205761
6999,4,0.5,1496212007
7000,5,3.5,1496209090
7001,6,3,1496206730
7002,7,2.5,1496206304
7003,8,5,1496205747
7004,9,3.5,1496206905
7005,10,4,1496205486
7006,12,4,1496206457
7007,13,3.5,1496205699
7008,14,4,1496205289
7009,1,3,1496205658
7010,2,3.5,1496208561
7011,3,0.5,1496209805
7012,4,4,1496208670
7013,5,3.5,1496205833
7014,6,4,1496205469
7015,7,2.5,1496209178
7016,8,3,1496209581
7017,9,3.5,1496209653
7018,10,1.5,1496210235
7019,12,4,1496205315
7020,13,3.5,1496209411
7021,14,4.5,1496208763
7022,1,1,1496210193
7023,2,3.5,1496206700
7024,3,2.5,1496209056
7025,4,4,1496206407
7026,5,1.5,1496206818
7027,6,4,1496207286
7028,7,3.5,1496208475
7029,8,4,1496206766
7030,9,3.5,1496209606
7031,10,3.5,1496208216
7032,12,3.5,1496208373
7033,13,2,1496205293
7034,14,3.5,1496210907
7035,1,4,1496205277
7036,2,3.5,1496209142
7037,3,3,1496205645
7038,4,3.5,1496205603
7039,5,1.5,1496206635
7040,6,5,1496205226
7041,7,2,1496205321
7042,8,5,1496205128
7043,9,4,1496206585
7044,10,2.5,1496205877
7045,12,3.5,1496211359
7046,13,0.5,1496210341
7047,14,2.5,1496205483
7048,1,1,1496209850
7049,2,4,1496207354
7050,3,3.5,1496210199
7051,4,3.5,1496209516
7052,5,3,1496209907
7053,6,3,1496206867
7054,7,3.5,1496209791
7055,8,3.5,1496208845
7056,9,3,1496205601
7057,10,3,1496205070
7058,12,3,1496206929
7059,13,4,1127128718
7060,14,3.5,1127128712
7061,1,3.5,1127128691
7062,2,4,1127128598
7063,3,3.5,1127128851
7064,4,3,1127129756
7065,5,4,1127128731
7066,6,4.5,1127128828
7067,7,4,1127128655
7068,8,4,1127128838
7069,9,5,1127128859
7070,10,4.5,1127128836
7071,12,4.5,1127128739
7072,13,4.5,1127128650
7073,14,4.5,1127128869
7074,1,4.5,1127128745
7075,2,5,1127128639
7076,3,4,1127128698
7077,4,3,1127128708
7078,5,5,1127128841
7079,6,4.5,1127128670
7080,7,2.5,1127128628
7081,8,4,1127128586
7082,9,2.5,1127128748
7083,10,3.5,1127128889
7084,12,5,1127128753
7085,13,4,1127128913
7086,14,4.5,1127128898
7087,1,4,1127128941
7088,2,4,1127128907
7089,3,3.5,1127128894
7090,4,4,1127128944
7091,5,4.5,1127128916
7092,6,4,1493093005
7093,7,4,1493089778
7094,8,4,1493089782
7095,9,4.5,1493089770
7096,10,4.5,1493093009
7097,12,4.5,1493093189
7098,13,4,1493093185
7099,14,4.5,1493089784
7100,1,4.5,1493093047
7101,2,4.5,1493092982
7102,3,4,1493093122
7103,4,4,1493093127
7104,5,4.5,1493093082
7105,6,4,1493093030
7106,7,4,1493093114
7107,8,4.5,1493093216
7108,9,4,1493093120
7109,10,4.5,1493093231
7110,12,4,1493093016
7111,13,4.5,1493093206
7112,14,4.5,1493092998
7113,1,3,1514238116
7114,2,3,1523740563
7115,3,4,1534178790
7116,4,3,1514238058
7117,5,4,1500573696
7118,6,3.5,1514237959
7119,7,3,1514238146
7120,8,4,1514238015
7121,9,3.5,1514237974
7122,10,2,1514238575
7123,12,4,1514238092
7124,13,3.5,1515105957
7125,14,4,1514238177
7126,1,2.5,1514238681
7127,2,2.5,1514239044
7128,3,4,1514240681
7129,4,4,1514238688
7130,5,4,1519140456
7131,6,3,1514239063
7132,7,3,1527542415
7133,8,4,1526329877
7134,9,4.5,1514238077
7135,10,3.5,1527108544
7136,12,3,1527542562
7137,13,3.5,1514238054
7138,14,2.5,1514238276
7139,1,3.5,1514238217
7140,2,2.5,1527372035
7141,3,4,1514238006
7142,4,3.5,1514238509
7143,5,3.5,1527106209
7144,6,4,1527799718
7145,7,4,1536870006
7146,8,4.5,1526329645
7147,9,4,1514238074
7148,10,4.5,1527106159
7149,12,3,1514238949
7150,13,3.5,1514238218
7151,14,3.5,1527108505
7152,1,4,1518012173
7153,2,4.5,1534178801
7154,3,4,1523039137
7155,4,3,1514239041
7156,5,4,1527370745
7157,6,3.5,1517218485
7158,7,3,1514239272
7159,8,4,1515105932
7160,9,3.5,1514238500
7161,10,3.5,1514239137
7162,12,3,1514239232
7163,13,3,1527371937
7164,14,2,1514238872
7165,1,3,1514238395
7166,2,3,1514238591
7167,3,2.5,1514238334
7168,4,3,1527542352
7169,5,3,1500577074
7170,6,2.5,1514239023
7171,7,2.5,1514237995
7172,8,2.5,1527370879
7173,9,3,1514237992
7174,10,3.5,1527371218
7175,12,3,1514238846
7176,13,2.5,1527371986
7177,14,2.5,1514238569
7178,1,2.5,1514238955
7179,2,4,1533302036
7180,3,4,1523039151
7181,4,1,1514891778
7182,5,2.5,1514842717
7183,6,3,1514239563
7184,7,2.5,1514237967
7185,8,3,1514238578
7186,9,3.5,1527371286
7187,10,4,1518168679
7188,12,3.5,1518168145
7189,13,3.5,1514238648
7190,14,3,1527542290
7191,1,3.5,1527106195
7192,2,3,1514239288
7193,3,3,1514239076
7194,4,3,1514238183
7195,5,3.5,1514239060
7196,6,3.5,1518168495
7197,7,4,1527106417
7198,8,3.5,1514239123
7199,9,4,1525359104
7200,10,3,1514238939
7201,12,3,1514238231
7202,13,3,1514241617
7203,14,3.5,1534178840
7204,1,2,1514238088
7205,2,3.5,1533302147
7206,3,3.5,1522428799
7207,4,3,1514238422
7208,5,2.5,1514238240
7209,6,4,1518168710
7210,7,4,1518168514
7211,8,3,1527106283
7212,9,3,1514239736
7213,10,2,1514238391
7214,12,2,1514238599
7215,13,4,1527106171
7216,14,2.5,1514238595
7217,1,2,1514239019
7218,2,2.5,1514238291
7219,3,3.5,1514240004
7220,4,2.5,1518168537
7221,5,3,1514238065
7222,6,3,1514238028
7223,7,3,1514239274
7224,8,3,1514239570
7225,9,3.5,1518168593
7226,10,3,1527542336
7227,12,3.5,1514239253
7228,13,3,1514238886
7229,14,3.5,1514238071
7230,1,3.5,1518002159
7231,2,3.5,1517426075
7232,3,3.5,1518168552
7233,4,3,1527542377
7234,5,4,1525359178
7235,6,4,1527106160
7236,7,3.5,1514496676
7237,8,4,1514239814
7238,9,4,1514239964
7239,10,3.5,1527106239
7240,12,3,1514239905
7241,13,3,1514239992
7242,14,3.5,1523750949
7243,1,1,1514238888
7244,2,3,1514238238
7245,3,3,1514240037
7246,4,3,1527542396
7247,5,4,1527370364
7248,6,3,1527542552
7249,7,2,1514239669
7250,8,4,1529600330
7251,9,4,1525359203
7252,10,3,1527799940
7253,12,3.5,1517954985
7254,13,4,1518168703
7255,14,3,1514240316
7256,1,3,1527542527
7257,2,1.5,1514238694
7258,3,2,1527542436
7259,4,3.5,1518168476
7260,5,2.5,1514240275
7261,6,3,1514240242
7262,7,3.5,1525359162
7263,8,2.5,1514240162
7264,9,2.5,1527371330
7265,10,3,1514240127
7266,12,3,1527108475
7267,13,2,1514238691
7268,14,1.5,1514239147
7269,1,3.5,1514238927
7270,2,2.5,1514240340
7271,3,2,1527108190
7272,4,2.5,1527370934
7273,5,1,1527371735
7274,6,3,1514238330
7275,7,3.5,1534178858
7276,8,2,1527108232
7277,9,3,1514238683
7278,10,2.5,1518168203
7279,12,2.5,1514238317
7280,13,3,1514238375
7281,14,3,1527370859
7282,1,2.5,1514238953
7283,2,2.5,1514238892
7284,3,1.5,1514238666
7285,4,3,1527542309
7286,5,2,1514239001
7287,6,2.5,1527108426
7288,7,2.5,1514239353
7289,8,3.5,1514239750
7290,9,2.5,1514239684
7291,10,2.5,1514238347
7292,12,2,1514891165
7293,13,3.5,1514240086
7294,14,2.5,1514240049
7295,1,1,1514238580
7296,2,1,1514239300
7297,3,2.5,1527107913
7298,4,2,1527108180
7299,5,1,1518168080
7300,6,2,1514891142
7301,7,2.5,1527371316
7302,8,2,1514238650
7303,9,2.5,1514238021
7304,10,2,1514239549
7305,12,2,1527108178
7306,13,3,1514496830
7307,14,2,1514239099
7308,1,3.5,1514240262
7309,2,2,1514239988
7310,3,2,1527108208
7311,4,3,1514240244
7312,5,2.5,1514239289
7313,6,1.5,1514239853
7314,7,2.5,1514239373
7315,8,1.5,1514239769
7316,9,3,1514240443
7317,10,1,1518168338
7318,12,4,1514240149
7319,13,3,1514240402
7320,14,1,1514239674
7321,1,2,1514239489
7322,2,1.5,1514239056
7323,3,1,1514239648
7324,4,2.5,1514238937
7325,5,2.5,1514239851
7326,6,2,1514238967
7327,7,2,1527108237
7328,8,3.5,1500673964
7329,9,2.5,1514239469
7330,10,2,1514239038
7331,12,3,1514238526
7332,13,1,1514239763
7333,14,2.5,1514240485
7334,1,2.5,1514239230
7335,2,1,1518168356
7336,3,2,1514239192
7337,4,1.5,1514239217
7338,5,3.5,1527106187
7339,6,1.5,1514238848
7340,7,2.5,1514239233
7341,8,3.5,1534178956
7342,9,3,1514238685
7343,10,2.5,1514240444
7344,12,1.5,1514240185
7345,13,2.5,1514239108
7346,14,3,1514238789
7347,1,2.5,1527372052
7348,2,2,1514239030
7349,3,3.5,1529600356
7350,4,2.5,1514239318
7351,5,3,1514239065
7352,6,2.5,1527542171
7353,7,3,1516264368
7354,8,3,1522446443
7355,9,3,1514240319
7356,10,2.5,1514238612
7357,12,2,1514239207
7358,13,1.5,1514842744
7359,14,3,1514238776
7360,1,0.5,1514240068
7361,2,1.5,1514891080
7362,3,1,1514239279
7363,4,3,1514240116
7364,5,2.5,1514239153
7365,6,3.5,1518168132
7366,7,2.5,1514240283
7367,8,2.5,1514239803
7368,9,3,1514240363
7369,10,2,1514239413
7370,12,3,1514240152
7371,13,1,1514239519
7372,14,2,1514239847
7373,1,2,1517954715
7374,2,1,1518168422
7375,3,2.5,1518168246
7376,4,1.5,1514239425
7377,5,2,1514239521
7378,6,2.5,1514239906
7379,7,2.5,1514239112
7380,8,3,1527108261
7381,9,2.5,1514239918
7382,10,1.5,1527108043
7383,12,2,1527108368
7384,13,1,1514240284
7385,14,2.5,1518168348
7386,1,2,1514239826
7387,2,2,1514239713
7388,3,1,1514240057
7389,4,3,1514239107
7390,5,2,1514239641
7391,6,2.5,1514240106
7392,7,2.5,1514239052
7393,8,1,1514240000
7394,9,3,1514239478
7395,10,1,1514240023
7396,12,3.5,1529600343
7397,13,3.5,1514891256
7398,14,1.5,1514239954
7399,1,1.5,1514239909
7400,2,3.5,1527108487
7401,3,3.5,1514498530
7402,4,1,1514498060
7403,5,3.5,1515615279
7404,6,3,1514240171
7405,7,3,1514240413
7406,8,3,1514240348
7407,9,2.5,1518168647
7408,10,3.5,1524697215
7409,12,2.5,1527542476
7410,13,3,1514240504
7411,14,0.5,1514240073
7412,1,1.5,1514240027
7413,2,2.5,1527542462
7414,3,3.5,1514240480
7415,4,3,1514240513
7416,5,3,1514240506
7417,6,3,1514240519
7418,7,1,1514498012
7419,8,3,1514239772
7420,9,3,1514240525
7421,10,3,1533302277
7422,12,3.5,1533302021
7423,13,4.5,1230932741
7424,14,4,1230932736
7425,1,4,1230932700
7426,2,3,1230929322
7427,3,3.5,1230930652
7428,4,5,1230932691
7429,5,5,1230930644
7430,6,3,1230931640
7431,7,5,1230929314
7432,8,3.5,1230931631
7433,9,4,1230932681
7434,10,4,1230930634
7435,12,3.5,1230932673
7436,13,2.5,1230928814
7437,14,5,1230929830
7438,1,5,1230928802
7439,2,5,1230931614
7440,3,4.5,1230931604
7441,4,3.5,1230932640
7442,5,1.5,1230929812
7443,6,2,1230929800
7444,7,4,1230929304
7445,8,3,1230929299
7446,9,3,1230931596
7447,10,4,1230931592
7448,12,3,1230930616
7449,13,3.5,1230932629
7450,14,3.5,1230931581
7451,1,1.5,1230932616
7452,2,3.5,1230929794
7453,3,4.5,1230929787
7454,4,2,1230931569
7455,5,3.5,1230930599
7456,6,5,1230929781
7457,7,4,1230931558
7458,8,4.5,1230929776
7459,9,3.5,1230931540
7460,10,3,1230929292
7461,12,5,1230932599
7462,13,4.5,1230932592
7463,14,5,1230929287
7464,1,5,1230931534
7465,2,3.5,1230931528
7466,3,4,1230932587
7467,4,4,1230932567
7468,5,4,1230932558
7469,6,3,1230932551
7470,7,4,1230929765
7471,8,4.5,1230932541
7472,9,4,1230931517
7473,10,5,1230931511
7474,12,4,1230931509
7475,13,4.5,1230928795
7476,14,3.5,1230931501
7477,1,3,1230929282
7478,2,2,1230932502
7479,3,5,1230929275
7480,4,1,1230930567
7481,5,5,1230929755
7482,6,5,1230930560
7483,7,3.5,1230930546
7484,8,1.5,1230931465
7485,9,0.5,1230931457
7486,10,4,1230931449
7487,12,4,1230930537
7488,13,5,1230929741
7489,14,4,1230929736
7490,1,3,1230932491
7491,2,5,1230928832
7492,3,4.5,1230929701
7493,4,5,1230929268
7494,5,5,1230929263
7495,6,4,1230932475
7496,7,5,1230929258
7497,8,5,1230929695
7498,9,5,1230930522
7499,10,5,1230929688
7500,12,5,1230930514
7501,13,4,1230932469
7502,14,5,1230932464
7503,1,4.5,1231040856
7504,2,4,1230929680
7505,3,5,1230928767
7506,4,5,1230929673
7507,5,3.5,1230929668
7508,6,5,1230930504
7509,7,4.5,1230930497
7510,8,5,1230929661
7511,9,5,1230929656
7512,10,4.5,1230930492
7513,12,5,1230929650
7514,13,5,1230928837
7515,14,4.5,1230929645
7516,1,0.5,1230929638
7517,2,3.5,1230930478
7518,3,4.5,1230928786
7519,4,0.5,1230930470
7520,5,5,1230932420
7521,6,5,1230929254
7522,7,1,1230930464
7523,8,3,1230929633
7524,9,5,1230929619
7525,10,4,1230932408
7526,12,5,1230932402
7527,13,5,1230928790
7528,14,4,1230930455
7529,1,5,1230929615
7530,2,3,1230930449
7531,3,3,1230932397
7532,4,4,1230932388
7533,5,3.5,1230931407
7534,6,3,1230932383
7535,7,5,1230932378
7536,8,0.5,1230930437
7537,9,0.5,1230929609
7538,10,4,1230930432
7539,12,5,1230930426
7540,13,5,1230930420
7541,14,3,1230932352
7542,1,5,1230929606
7543,2,5,1230929599
7544,3,3,1230931352
7545,4,4,1230932345
7546,5,5,1230932340
7547,6,5,1230931346
7548,7,3.5,1230929592
7549,8,4,1230930402
7550,9,3.5,1230932337
7551,10,4.5,1230931338
7552,12,3,1230929585
7553,13,3.5,1230931330
7554,14,2.5,1230931323
7555,1,4,1230932329
7556,2,3,1230931298
7557,3,4,1230929579
7558,4,3.5,1230930392
7559,5,3,1230930384
7560,6,5,1230928861
7561,7,4,1230931293
7562,8,3,1230932314
7563,9,3.5,1230931287
7564,10,4,1230931281
7565,12,4,1230929572
7566,13,4,1230931276
7567,14,5,1230931271
7568,1,5,1230929566
7569,2,5,1230932301
7570,3,5,1230931264
7571,4,2.5,1230932296
7572,5,1.5,1230930373
7573,6,4.5,1230930367
7574,7,4,1230932279
7575,8,5,1230930362
7576,9,5,1230929558
7577,10,5,1230932267
7578,12,4,1230931259
7579,13,3.5,1230931244
7580,14,2.5,1230931235
7581,1,3.5,1230930355
7582,2,4,1230931226
7583,3,5,1230930352
7584,4,3.5,1230930346
7585,5,2,1230930339
7586,6,1.5,1230930332
7587,7,4.5,1230932259
7588,8,0.5,1230928774
7589,9,1,1230930322
7590,10,3.5,1230932254
7591,12,3,1230931220
7592,13,3,1230932245
7593,14,4,1230930306
7594,1,4.5,1230929555
7595,2,4,1230932235
7596,3,3,1230929547
7597,4,3.5,1230931190
7598,5,3.5,1230930298
7599,6,4,1230932214
7600,7,5,1230932203
7601,8,3,1230932199
7602,9,3.5,1230930292
7603,10,4,1230928779
7604,12,5,1230931181
7605,13,4.5,1230931177
7606,14,0.5,1230932189
7607,1,3,1230932179
7608,2,1.5,1230932173
7609,3,3.5,1230931171
7610,4,3,1230932166
7611,5,4,1230930279
7612,6,2.5,1230931164
7613,7,0.5,1230929249
7614,8,0.5,1230929541
7615,9,3.5,1230929521
7616,10,3,1230928764
7617,12,2.5,1230931151
7618,13,5,1230929240
7619,14,5,1230930267
7620,1,4,1230932160
7621,2,5,1230929516
7622,3,3,1230931142
7623,4,2.5,1230930262
7624,5,3.5,1230929509
7625,6,4,1230931123
7626,7,4.5,1230932150
7627,8,4,1230930257
7628,9,5,1230931113
7629,10,1.5,1230929500
7630,12,2,1230930252
7631,13,4,1230930246
7632,14,4,1230931108
7633,1,3.5,1230930241
7634,2,5,1230930224
7635,3,3.5,1230932124
7636,4,5,1230928844
7637,5,5,1230932119
7638,6,5,1230932108
7639,7,5,1230930214
7640,8,4.5,1230930213
7641,9,4,1230930205
7642,10,0.5,1230932099
7643,12,3,1230929494
7644,13,2.5,1230930198
7645,14,2.5,1230930190
7646,1,5,1230928856
7647,2,4.5,1230929491
7648,3,5,1230931053
7649,4,3.5,1230930181
7650,5,5,1230932084
7651,6,4,1230931047
7652,7,5,1230929483
7653,8,5,1230929476
7654,9,5,1230929471
7655,10,4,1230932079
7656,12,3.5,1230931040
7657,13,2.5,1230929466
7658,14,3.5,1230930158
7659,1,5,1230929460
7660,2,4,1230930150
7661,3,5,1230930144
7662,4,4,1230930141
7663,5,3.5,1230929455
7664,6,0.5,1231041340
7665,7,3,1230930133
7666,8,5,1230931031
7667,9,5,1230928851
7668,10,3,1230930127
7669,12,5,1230931019
7670,13,5,1230931003
7671,14,5,1230932031
7672,1,4.5,1230930118
7673,2,3,1230930111
7674,3,5,1230930106
7675,4,5,1230929449
7676,5,5,1230930100
7677,6,5,1230929444
7678,7,3,1230929434
7679,8,5,1230929425
7680,9,3.5,1230930093
7681,10,2,1230930087
7682,12,0.5,1230930069
7683,13,3.5,1230930980
7684,14,4.5,1230930062
7685,1,0.5,1231041335
7686,2,4,1230930967
7687,3,5,1230929420
7688,4,4.5,1230930972
7689,5,0.5,1230930053
7690,6,2,1230930955
7691,7,3,1230932003
7692,8,0.5,1230929415
7693,9,4,1230930044
7694,10,2.5,1230930946
7695,12,3,1230930034
7696,13,5,1230931996
7697,14,3,1230929406
7698,1,4,1230930939
7699,2,3.5,1230931991
7700,3,3.5,1230930925
7701,4,3.5,1230931983
7702,5,3,1230931975
7703,6,5,1230930916
7704,7,4.5,1230930029
7705,8,5,1230930023
7706,9,3,1230930898
7707,10,4,1230929401
7708,12,4,1230929389
7709,13,4,1230931950
7710,14,4.5,1230930016
7711,1,3,1230930881
7712,2,4.5,1230931941
7713,3,3.5,1230930003
7714,4,2.5,1230929994
7715,5,3.5,1230931932
7716,6,5,1230931924
7717,7,1.5,1230929377
7718,8,3.5,1230929364
7719,9,4,1230931916
7720,10,4,1230930858
7721,12,4,1230931907
7722,13,3.5,1230929978
7723,14,0.5,1231041217
7724,1,3.5,1230931876
7725,2,5,1230931868
7726,3,5,1230929970
7727,4,4.5,1230929957
7728,5,0.5,1231041221
7729,6,5,1230929358
7730,7,4,1230929951
7731,8,5,1230929946
7732,9,4.5,1230929352
7733,10,3,1230931832
7734,12,2,1230930814
7735,13,5,1230929347
7736,14,5,1230930808
7737,1,0.5,1230930802
7738,2,0.5,1230929340
7739,3,5,1230931824
7740,4,3,1230929941
7741,5,3.5,1230930787
7742,6,2.5,1230931819
7743,7,4,1230931793
7744,8,5,1230929936
7745,9,2.5,1230930775
7746,10,4.5,1230929929
7747,12,5,1230931785
7748,13,5,1230930769
7749,14,3.5,1230931776
7750,1,5,1230931767
7751,2,5,1230929921
7752,3,5,1230930740
7753,4,3.5,1230930734
7754,5,4,1230931760
7755,6,5,1230929328
7756,7,3.5,1230931737
7757,8,2.5,1230929901
7758,9,3.5,1230930714
7759,10,5,1230930704
7760,12,3.5,1230929893
7761,13,5,1230929886
7762,14,4,1230931702
7763,1,5,1230931696
7764,2,3.5,1230931675
7765,3,5,1230931671
7766,4,5,1230929871
7767,5,5,1230931664
7768,6,5,1230932776
7769,7,3.5,1230930672
7770,8,4.5,1230929864
7771,9,3.5,1230931656
7772,10,5,1230929858
7773,12,1.5,1230929853
7774,13,5,1230932765
7775,14,3.5,1231041324
7776,1,4,1230932758
7777,2,0.5,1231041354
7778,3,5,1230930660
7779,4,3,1230932750
7780,5,5,1230931645
7781,6,5,1231040478
7782,7,4,1468051525
7783,8,4,1468051102
7784,9,4,1468051256
7785,10,5,1468051091
7786,12,5,1468051518
7787,13,5,1468051398
7788,14,5,1468051449
7789,1,5,1468051359
7790,2,4,1468051103
7791,3,3.5,1468051097
7792,4,5,1468051109
7793,5,5,1468051529
7794,6,4,1468051563
7795,7,5,1468051573
7796,8,4,1468051798
7797,9,5,1468051094
7798,10,4.5,1468051516
7799,12,4,1468051129
7800,13,4.5,1468051567
7801,14,5,1468051636
7802,1,4,1468051755
7803,2,5,1468051349
7804,3,5,1468051305
7805,4,4.5,1468051488
7806,5,4.5,1468051320
7807,6,5,1468051114
7808,7,3.5,1468051580
7809,8,4.5,1468051321
7810,9,5,1468051258
7811,10,4,1468051483
7812,12,5,1468051306
7813,13,5,1468051444
7814,14,4,1468051403
7815,1,5,1468051746
7816,2,3,1468051951
7817,3,4.5,1468051945
7818,4,3,1468052132
7819,5,4.5,1468051595
7820,6,3,1468052019
7821,7,4.5,1468051454
7822,8,5,1468051896
7823,9,5,1468051990
7824,10,4,1468051935
7825,12,5,1468052169
7826,13,5,1468052021
7827,14,5,1468051317
7828,1,4,1468051544
7829,2,3.5,1468051931
7830,3,5,1468051892
7831,4,4,1468051961
7832,5,5,1468052042
7833,6,5,1468051565
7834,7,5,1468052046
7835,8,5,1468052005
7836,9,4,1468051514
7837,10,4.5,1468051968
7838,12,3.5,1468051522
7839,13,5,1468051362
7840,14,5,1468051532
7841,1,4.5,1468052156
7842,2,4.5,1468052163
7843,3,4,1468051400
7844,4,3,1468052071
7845,5,5,1468051447
7846,6,5,1468051345
7847,7,4,1468052054
7848,8,4,1468051988
7849,9,5,1468052016
7850,10,4.5,1468051570
7851,12,5,1468051283
7852,13,4,1468051751
7853,14,5,1468052152
7854,1,5,1468052032
7855,2,5,1468051963
7856,3,5,1468052123
7857,4,5,1468052001
7858,5,5,1468052011
7859,6,3,1468052080
7860,7,4,1468051937
7861,8,3,1468052142
7862,9,5,1468051980
7863,10,3,1468052111
7864,12,5,1468051901
7865,13,5,1468051847
7866,14,5,1468051557
7867,1,4,1468051356
7868,2,4,1468051905
7869,3,3,1468052115
7870,4,4,1468051396
7871,5,4,1468051599
7872,6,5,1468051981
7873,7,4,1468052136
7874,8,5,1468051575
7875,9,4,1468051972
7876,10,4,1468052051
7877,12,3.5,1468051786
7878,13,5,1468051605
7879,14,4,1468051394
7880,1,5,1468051452
7881,2,4,1468051955
7882,3,5,1468051616
7883,4,4.5,1468051464
7884,5,4.5,1468051610
7885,6,5,1468051458
7886,7,4.5,1468051642
7887,8,5,1468051415
7888,9,4,1468051426
7889,10,5,1468051284
7890,12,4,1468051408
7891,13,5,1468051226
7892,14,5,1468051351
7893,1,5,1468051494
7894,2,3.5,1468051249
7895,3,5,1468051421
7896,4,3,1468051310
7897,5,5,1468051259
7898,6,3.5,1468051314
7899,7,5,1468051253
7900,8,5,1468051456
7901,9,4.5,1468051417
7902,10,5,1468051607
7903,12,4,1468051301
7904,13,5,1468051298
7905,14,5,1468051179
7906,1,5,1468051323
7907,2,5,1468051176
7908,3,5,1468051169
7909,4,4.5,1468051467
7910,5,5,1468051390
7911,6,5,1468051170
7912,7,5,1237748081
7913,8,5,1237748109
7914,9,5,1237748115
7915,10,5,1237748065
7916,12,5,1237748105
7917,13,5,1237748062
7918,14,5,1237748077
7919,1,5,1237748102
7920,2,5,1237748084
7921,3,5,1237748112
7922,4,5,1237748099
7923,5,5,1237748096
7924,6,5,1237748093
7925,7,5,1237748074
7926,8,5,1237748056
7927,9,5,1237748071
7928,10,5,1237748059
7929,12,5,1237748068
7930,13,5,1237748090
7931,14,5,1237748087
7932,1,3,830247330
7933,2,3,830248246
7934,3,3,839921390
7935,4,3,830247417
7936,5,3,839921084
7937,6,3,830248246
7938,7,3,830247832
7939,8,3,830247106
7940,9,3,830247358
7941,10,3,830247865
7942,12,3,830247590
7943,13,3,830247887
7944,14,3,830247106
7945,1,4,830247358
7946,2,3,830247389
7947,3,3,830247389
7948,4,4,839921027
7949,5,3,839921390
7950,6,3,839921084
7951,7,2,839921390
7952,8,3,839921084
7953,9,3,839920981
7954,10,3,839923068
7955,12,3,839921084
7956,13,3,839921452
7957,14,2,839921452
7958,1,3,830247330
7959,2,3,839921161
7960,3,3,830247106
7961,4,3,830247106
7962,5,4,839920981
7963,6,3,830247389
7964,7,3,839919973
7965,8,0.5,1312747648
7966,9,0.5,1312747701
7967,10,4,1312747661
7968,12,4,1312747695
7969,13,0.5,1312747730
7970,14,0.5,1312747732
7971,1,2,1312747709
7972,2,0.5,1312747638
7973,3,3,1312747714
7974,4,0.5,1312747735
7975,5,3,1312747682
7976,6,0.5,1312747741
7977,7,3.5,1312747824
7978,8,5,1312748419
7979,9,2.5,1312747818
7980,10,2.5,1312747620
7981,12,4,1312747625
7982,13,1,1312747631
7983,14,5,1312749156
7984,1,5,1312748875
7985,2,5,1312748862
7986,3,4.5,1312748156
7987,4,4.5,1312748181
7988,5,5,1312748410
7989,6,4,1312748147
7990,7,4,835799162
7991,8,4,835799366
7992,9,5,835799219
7993,10,4,835799274
7994,12,5,835799219
7995,13,4,835799457
